date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20180221,152500,161000,152500,160000,537567,7.67,0.43,6.06,1.019724136,0.997384618,1.057193745,1.158912231,0.999898182,1.000500134,0.99856028,0.995376716
20180222,159000,159500,156000,157000,339005,7.67,0.43,6.06,1.003933934,0.992647679,1.049171781,1.148947185,1.00009255,1.000849787,0.998952299,0.995800149
20180223,158500,159500,157500,159000,275917,7.67,0.43,6.06,1.003004072,0.998988235,1.052933795,1.15208951,1.00058308,1.001273472,0.999474577,0.996361528
20180226,159000,162000,157500,161000,513314,7.67,0.43,6.06,1.002920109,0.999968546,1.050791722,1.148802268,1.000582972,1.001440155,0.999704918,0.996653779
20180227,160500,162000,160000,161000,273491,7.67,0.43,6.06,1.000235758,1.001728375,1.048169064,1.145477857,1.001285656,1.002470176,1.000903005,0.997903654
20180228,159000,163000,158000,161500,496851,7.67,0.43,6.06,0.985013214,0.98625723,1.026296043,1.120777067,1.000416089,1.001768453,1.000415318,0.997451326
20180302,158000,159000,154500,156000,591106,7.67,0.43,6.06,0.990931916,0.993376164,1.028269426,1.122412185,1.00064701,1.00215223,1.001094244,0.998146799
20180305,155500,157000,152500,153000,410894,7.67,0.43,6.06,0.980112422,0.979667554,1.008912658,1.100301129,0.998927723,1.000252227,0.999401182,0.996466822
20180306,154500,158000,154500,157000,375611,7.67,0.43,6.06,1.000125736,0.998979203,1.024314494,1.116415258,0.999269695,1.000434992,0.999780334,0.996853756
20180307,154000,155000,152000,152500,598406,7.67,0.43,6.06,0.986538539,0.981175209,1.001309865,1.090547826,0.997455706,0.99780651,0.997288084,0.994346982
20180308,153500,155000,152000,154500,488545,7.67,0.43,6.06,1.002415822,0.996485218,1.014957211,1.10483828,0.998574325,0.998361748,0.997925326,0.994972406
20180309,153500,155000,152500,154000,460548,7.67,0.43,6.06,1.015010597,1.00987537,1.026768545,1.117613728,0.999527542,0.998655594,0.998262135,0.995372319
20180312,154000,155500,153000,153500,422236,7.67,0.43,6.06,1.027205677,1.028162369,1.045774355,1.138689991,0.999657112,0.998470407,0.998079312,0.995243064
20180313,152500,155000,152500,153500,378343,7.67,0.43,6.06,1.023078566,1.029010249,1.04559831,1.138405974,1.000259579,0.998729546,0.998356814,0.995583183
20180314,152500,157000,152000,156000,605609,7.67,0.43,6.06,1.013118017,1.02714535,1.043792005,1.136463866,1.000287332,0.998993324,0.998642813,0.995922228
20180315,156500,159000,155000,157500,367882,7.67,0.43,6.06,1.008718364,1.028400155,1.045498709,1.138161578,1.000926612,0.999895863,0.999617501,0.99694013
20180316,158000,159500,156000,157500,351970,7.67,0.43,6.06,1.006719487,1.029154556,1.047651463,1.140415654,1.000361325,0.999486256,0.999268113,0.996629827
20180319,152500,153000,150000,151500,749609,7.67,0.43,6.06,0.992306807,1.011749758,1.029691587,1.120687087,1.000203783,0.999599623,0.999353693,0.996779866
20180320,150500,153500,150000,152500,311027,7.67,0.43,6.06,1.001991866,1.021723705,1.038288469,1.13005838,1.000120396,0.999710705,0.999486328,0.996980316
20180321,152500,155000,152500,154500,277076,7.67,0.43,6.06,0.99684135,1.014927343,1.030242778,1.121416017,1.000175932,0.999939827,0.999743928,0.997316238
20180322,154500,154500,152000,152500,330219,7.67,0.43,6.06,0.985333386,0.999188946,1.011754189,1.101484244,1.000333336,1.000120346,0.999972232,0.997595696
20180323,151000,153000,150500,151500,578521,7.67,0.43,6.06,0.95185649,0.953325883,0.961409243,1.046702175,1.001961909,1.002198413,1.002135798,0.999839163
20180326,151000,152500,149500,149500,466599,7.67,0.43,6.06,0.985571264,0.982104034,0.98746749,1.074816474,1.001017529,1.00164063,1.001608182,0.999411242
20180327,150000,154000,149500,154000,683470,7.67,0.43,6.06,0.998795205,0.988915549,0.991577366,1.078924538,1.000194195,1.001117649,1.001102206,0.998982484
20180328,153000,155000,148000,151500,905733,7.67,0.43,6.06,0.997666917,0.981155016,0.981376415,1.066704569,1.000961219,1.002392599,1.002370178,1.00035177
20180329,150500,152000,142500,143500,1532300,7.67,0.43,6.06,1.016618254,0.997959106,0.997402796,1.08300293,1.000027717,1.001816394,1.00180944,0.99986875
20180330,144000,145500,142500,143500,525910,7.67,0.43,6.06,1.012758771,1.003208584,1.002148695,1.08686813,1.000267933,1.002045463,1.002026914,1.000154352
20180402,144500,148500,144000,148500,569272,7.67,0.43,6.06,1.005634226,0.998109122,0.997493609,1.08029523,1.000360274,1.0021725,1.002244383,1.000433053
20180403,147000,152500,145500,152000,2258712,7.67,0.43,6.06,1.007723831,1.002552016,1.001455337,1.08345495,1.000563307,1.002609468,1.002781906,1.001031674
20180404,156000,159500,155000,156500,1198367,7.67,0.43,6.06,0.993741524,0.990055381,0.989540263,1.068970092,1.000914035,1.00288627,1.003313993,1.001616081
20180405,157000,158000,153500,154000,404008,7.67,0.43,6.06,1.000460534,0.996567351,0.996345286,1.074633576,1.001153562,1.003292364,1.003962421,1.002338343
20180406,155000,155500,152000,152500,377964,7.67,0.43,6.06,1.000064544,0.995331613,0.994511437,1.071210305,1.000894768,1.003194356,1.004100273,1.002555552
20180409,152000,153000,150500,151000,319141,7.67,0.43,6.06,1.005991491,1.003328023,1.001180435,1.076866826,1.00031352,1.00268047,1.003791515,1.002366622
20180410,150000,153000,149000,151000,371422,7.67,0.43,6.06,1.008126588,1.007126675,1.003980011,1.077978428,1.000147501,1.002497234,1.003822124,1.002494918
20180411,150500,152000,150000,150000,329076,7.67,0.43,6.06,1.012091882,1.01649226,1.012988535,1.085518387,0.99996313,1.002189417,1.003717042,1.002482681
20180412,151000,152500,150000,152000,297375,7.67,0.43,6.06,1.004723559,1.012502225,1.00868754,1.078352946,1.000258072,1.002325136,1.0039834,1.002885133
20180413,151500,152000,149500,150500,425396,7.67,0.43,6.06,1.01108959,1.024622081,1.02079388,1.088606056,1.000405508,1.002289893,1.004128753,1.003124657
20180416,151000,154000,150000,153000,303065,7.67,0.43,6.06,1.011631251,1.0294479,1.026337714,1.092245493,1.000387015,1.002157734,1.004180037,1.003260956
20180417,154000,158000,154000,157500,670905,7.67,0.43,6.06,1.011059447,1.033775883,1.031233017,1.095014218,0.999401004,1.000883676,1.0030684,1.002208262
20180418,158000,159500,157000,158500,507655,7.67,0.43,6.06,1.000414365,1.0242575,1.021933585,1.083155019,0.999723541,1.000989594,1.003340306,1.002529774
20180419,157500,158000,155000,158000,344290,7.67,0.43,6.06,0.988271448,1.011471024,1.009633317,1.068225032,0.999317935,1.000212183,1.002681957,1.001930254
20180420,157000,160000,156500,160000,406412,7.67,0.43,6.06,0.996083632,1.015389498,1.017101134,1.07375997,0.999557473,1.000142983,1.002634822,1.001912122
20180423,160000,160000,157000,159500,284140,7.67,0.43,6.06,0.988671619,1.002349045,1.005792831,1.05948725,0.99919758,0.999303573,1.001800902,1.001107747
20180424,161500,165500,161500,162500,644850,7.67,0.43,6.06,0.988727537,0.995341779,1.000079164,1.051024813,0.999926208,0.999836289,1.002399545,1.001740721
20180425,162000,164000,160000,164000,407673,7.67,0.43,6.06,0.989803071,0.99007962,0.996687744,1.044756811,0.999261822,0.998824045,1.001333786,1.000723086
20180426,164000,164000,154500,156500,861668,7.67,0.43,6.06,1.001327697,1.000083603,1.008443949,1.054180735,1.00004614,0.999455865,1.001951604,1.001404187
20180427,155000,161500,154000,158000,887506,7.67,0.43,6.06,1.010028609,1.007275979,1.017256053,1.060662534,1.001097978,1.000546381,1.003043799,1.002591182
20180430,159000,160500,157000,160000,351811,7.67,0.43,6.06,0.998718481,0.994839274,1.005885046,1.046228079,1.000461233,1.000055326,1.002535881,1.002165715
20180502,159000,160500,157000,160000,377086,7.67,0.43,6.06,0.993693539,0.989323992,1.00094732,1.038622812,0.999963101,0.999525133,1.001948747,1.001652095
20180503,162500,163000,160000,160000,324816,7.67,0.43,6.06,0.988905962,0.983491517,0.995884555,1.031018744,0.999474252,0.999179338,1.001497255,1.00128518
20180504,158000,160000,156500,158000,448848,7.67,0.43,6.06,0.982970162,0.973137992,0.984731634,1.017948817,0.998939114,0.998579847,1.000754752,1.000598317
20180508,158500,161000,154500,156000,595219,7.67,0.43,6.06,0.962642597,0.942227291,0.951810177,0.982192127,0.998412288,0.997585816,0.999564108,0.999462121
20180509,154500,156000,153500,153500,513770,7.67,0.43,6.06,0.995959244,0.970446326,0.978607137,1.008950601,0.999584449,0.998478,1.000307268,1.00025951
20180510,152500,154000,150500,152000,747954,7.67,0.43,6.06,1.004521301,0.976345375,0.983431929,1.012652471,1.000646472,0.999511084,1.001216676,1.001222073
20180511,152000,154000,151500,153000,319288,7.67,0.43,6.06,1.017479503,0.990007087,0.995639978,1.024574715,1.000591082,0.999485681,1.001070309,1.001123885
20180514,153500,154500,150500,151000,439028,7.67,0.43,6.06,1.008424903,0.983019547,0.987034576,1.015112626,0.999935348,0.998913573,1.000331858,1.000421983
20180515,150000,151500,148000,148500,611470,7.67,0.43,6.06,1.004972815,0.989511939,0.991271118,1.019294314,0.999778381,0.999088759,1.000334923,1.000475889
20180516,148500,151500,146000,150500,599945,7.67,0.43,6.06,0.990369879,0.977618426,0.9766976,1.003616877,0.999806096,0.999312442,1.000403438,1.000572918
20180517,150500,151000,149500,149500,297968,7.67,0.43,6.06,0.996417823,0.986332191,0.983200032,1.009210178,1.000526301,1.000092293,1.001091691,1.00131525
20180518,148500,150000,148000,150000,330193,7.67,0.43,6.06,1.011694219,1.003655865,0.99899579,1.024716308,1.001153935,1.000939101,1.001855288,1.002142277
20180521,149500,151000,149000,149000,332251,7.67,0.43,6.06,1.012418666,1.008276238,1.00307911,1.02792372,1.001328707,1.001538948,1.002425546,1.002780625
20180523,147000,148500,144000,144500,1062994,7.67,0.43,6.06,1.006559355,1.00504857,0.998732919,1.022722929,1.000571861,1.001142066,1.001991267,1.002412934
20180524,144000,144500,139000,140000,1387498,7.67,0.43,6.06,1.006010821,1.010191921,1.003541184,1.026806635,1.001935395,1.003134941,1.004068363,1.004567827
20180525,139500,141000,138500,139000,697859,7.67,0.43,6.06,0.997360561,1.004748621,0.997946273,1.020207925,1.00116972,1.002860042,1.003841749,1.004407953
20180528,139000,140500,138000,138500,498199,7.67,0.43,6.06,1.008014253,1.017295495,1.010868757,1.032453853,1.000267008,1.002146997,1.003228202,1.003845039
20180529,139500,141000,139000,140000,471953,7.67,0.43,6.06,0.997660898,1.006724204,0.999576484,1.020293292,1.000230118,1.002241243,1.003386481,1.004073335
20180530,138500,139500,136000,137500,648596,7.67,0.43,6.06,1.001246061,1.012232861,1.00406364,1.024119186,1.000404817,1.002778194,1.003959454,1.004722462
20180531,139000,140000,137500,139000,835047,7.67,0.43,6.06,1.006015537,1.01831296,1.009641759,1.029567688,1.000551978,1.002867707,1.004082895,1.004955012
20180601,138500,140000,137500,140000,395619,7.67,0.43,6.06,1.006663047,1.021713201,1.013262408,1.03271935,1.000367951,1.00261371,1.003889398,1.004862998
20180604,140000,144000,139000,143000,903195,7.67,0.43,6.06,1.000588438,1.014359819,1.005931106,1.024929193,0.999540082,1.001689224,1.002972814,1.004083773
20180605,143500,144000,140500,142500,374748,7.67,0.43,6.06,0.998656551,1.012817228,1.005164107,1.023518416,0.999356085,1.001294937,1.002622532,1.003857406
20180607,142000,144000,141500,142500,511413,7.67,0.43,6.06,1.007754132,1.021650112,1.01705338,1.034709365,0.995035415,0.995732444,0.99697223,0.998240089
20180608,142000,142500,140000,141000,539842,7.67,0.43,6.06,0.997318475,1.009195536,1.006363068,1.022385712,0.997408968,0.997057312,0.998218182,0.999534899
20180611,140000,140500,139000,139500,441032,7.67,0.43,6.06,0.996636761,1.005729401,1.004338125,1.019028124,0.99814449,0.996745884,0.997767615,0.999124467
20180612,140000,142000,139500,140500,486396,7.67,0.43,6.06,0.99546317,1.003472415,1.002835486,1.016144124,0.999658142,0.99745784,0.998371343,0.999777458
20180614,138500,139000,135000,135000,1036041,7.67,0.43,6.06,0.986368651,0.991121234,0.991314798,1.003077863,0.999926014,0.996833036,0.997663936,0.999101345
20180615,136000,136500,133000,134000,762750,7.67,0.43,6.06,0.993177921,0.992837548,0.993753875,1.004073101,1.000499233,0.997778003,0.99854905,1.000040043
20180618,134500,136500,134500,135000,497745,7.67,0.43,6.06,0.971903481,0.963604076,0.964688832,0.97330381,1.000998225,0.998506389,0.999238039,1.000774299
20180619,134000,135000,131000,131500,781548,7.67,0.43,6.06,0.956707153,0.937278932,0.937515112,0.944120628,1.001671994,0.9997165,1.000415167,1.002007526
20180620,130500,131500,129000,129500,595333,7.67,0.43,6.06,0.99391468,0.967391117,0.966847285,0.97211874,1.000895718,0.999329263,0.999942341,1.001575887
20180621,129500,130500,127000,127000,608003,7.67,0.43,6.06,0.986359377,0.953895568,0.951622578,0.955324334,1.000692169,0.999739531,1.000250608,1.001936634
20180622,126000,131000,125000,130000,716503,7.67,0.43,6.06,0.999776058,0.960728286,0.956276507,0.95917591,1.00074717,1.000288128,1.000770249,1.002468286
20180625,129500,130000,128000,129000,563769,7.67,0.43,6.06,1.007702417,0.969451845,0.963203185,0.965100536,1.000470267,1.000479492,1.000818642,1.002529423
20180626,128000,131000,127500,129500,703936,7.67,0.43,6.06,0.998304569,0.966187545,0.958408296,0.959151769,0.999944675,1.000089915,1.000267488,1.002000783
20180627,129000,130500,125500,127500,935679,7.67,0.43,6.06,0.995872865,0.963681703,0.953423508,0.953399591,1.000543874,1.001012171,1.001106807,1.002846125
20180628,126000,126500,123000,125000,1101059,7.67,0.43,6.06,0.97978987,0.947766978,0.935408676,0.934276351,1.000672737,1.001464129,1.001468747,1.003232546
20180629,124500,126000,123500,125500,496503,7.67,0.43,6.06,0.992380817,0.960294044,0.945630073,0.943472197,1.00042385,1.00144579,1.001328803,1.003109261
20180702,125000,125500,123000,123500,428578,7.67,0.43,6.06,0.968788106,0.931875598,0.914180917,0.911009211,1.000506679,1.001794107,1.001556984,1.003355141
20180703,125500,125500,119500,122000,556533,7.67,0.43,6.06,0.984633646,0.943696783,0.922361478,0.917911506,1.000285493,1.001948733,1.001608408,1.003418172
20180704,120500,122500,118000,119500,510210,7.67,0.43,6.06,0.99562674,0.952140359,0.927427146,0.922078511,1.000626082,1.002541407,1.002166227,1.003986198
20180705,119000,122000,118000,121500,845590,7.67,0.43,6.06,0.993332326,0.95083111,0.92290293,0.916652049,1.000929642,1.003092434,1.002725541,1.004543749
20180706,122500,126000,122500,123500,658197,7.67,0.43,6.06,1.014264343,0.97320556,0.941228102,0.93397297,1.0006165,1.002761756,1.002688558,1.004501606
20180709,124000,125000,122500,124500,303024,7.67,0.43,6.06,1.008829219,0.976595836,0.941726619,0.933507854,1.0000276,1.002101925,1.002239749,1.004030284
20180710,123500,125500,122500,123500,328075,7.67,0.43,6.06,1.010548005,0.986303535,0.948628181,0.939534086,0.99994481,1.001923941,1.002298066,1.004074734
20180711,121000,123000,120500,121500,384762,7.67,0.43,6.06,0.998687102,0.980280057,0.940291012,0.930429046,1.001287238,1.003349104,1.003985827,1.005768081
20180712,121500,125000,121000,123000,613187,7.67,0.43,6.06,1.010363932,1.000713294,0.95840428,0.947864845,1.00056077,1.002463791,1.003384101,1.00513774
20180713,123500,125000,122000,122500,306680,7.67,0.43,6.06,1.016207476,1.01359042,0.969674157,0.958492254,0.999834533,1.001521643,1.002659562,1.004385597
20180716,122500,127500,122500,126000,494043,7.67,0.43,6.06,1.009213237,1.011820793,0.968466508,0.956530102,0.999641524,1.001219821,1.00253811,1.004234906
20180717,126000,129000,125000,126500,436989,7.67,0.43,6.06,1.000295271,1.004214202,0.962975028,0.950310905,1.00018379,1.001815584,1.003261553,1.004965657
20180718,127000,128500,124000,124000,325090,7.67,0.43,6.06,0.987606786,0.994656928,0.953620759,0.940184256,1.000257336,1.001564441,1.003161523,1.004866526
20180719,125000,125500,123500,124000,359064,7.67,0.43,6.06,0.976030868,0.979322675,0.938793944,0.924685724,1.000487079,1.001640034,1.00336945,1.005080489
20180720,124500,128500,122500,127000,463776,7.67,0.43,6.06,0.978753541,0.975641299,0.934833675,0.919935376,1.000523714,1.001729419,1.003572723,1.005297131
20180723,127500,131000,127000,129500,660426,7.67,0.43,6.06,0.952098283,0.937502346,0.896067306,0.880843976,1.000266383,1.001547457,1.003486408,1.005229851
20180724,129500,130000,126500,129500,479217,7.67,0.43,6.06,0.972116921,0.947308263,0.903521702,0.887387593,0.999467196,1.000510371,1.002550145,1.004298036
20180725,130000,130500,129000,130500,305338,7.67,0.43,6.06,0.971191967,0.936065127,0.890609783,0.874006527,0.999825462,1.000740165,1.002834793,1.004600805
20180726,131000,131500,128000,130000,484321,7.67,0.43,6.06,1.000410563,0.959089408,0.912011913,0.894391367,1.000569471,1.001452513,1.00362303,1.005396076
20180727,129500,131500,129000,129500,365369,7.67,0.43,6.06,1.016642328,0.972854858,0.924603245,0.906009942,0.999797909,1.000457302,1.002695443,1.004438176
20180730,129000,131000,128500,130500,179748,7.67,0.43,6.06,1.007752527,0.96881979,0.921557466,0.902382457,0.999127079,0.999432428,1.001685059,1.003401655
20180731,131000,131000,128500,129500,306556,7.67,0.43,6.06,1.011546085,0.977260247,0.930177728,0.910267442,0.999724341,0.999944856,1.002222299,1.003931218
20180801,130000,130500,128000,128500,244440,7.67,0.43,6.06,1.019756365,0.996377606,0.949284032,0.928548749,0.999724315,0.999802411,1.00206403,1.003764849
20180802,128000,128500,124000,125500,425332,7.67,0.43,6.06,1.004104425,0.985981518,0.940039763,0.918817762,1.000468733,1.00034921,1.002575015,1.004295855
20180803,124000,125500,124000,124000,468331,7.67,0.43,6.06,1.009803464,0.996619639,0.949709842,0.928185479,1.00036763,1.000211354,1.002377514,1.004132956
20180806,124500,126000,124000,124500,317150,7.67,0.43,6.06,0.997365546,0.988948786,0.94211312,0.919915883,1.000716635,1.00079939,1.002964294,1.004751476
20180807,124000,126000,123500,125000,285278,7.67,0.43,6.06,0.999223255,0.994906301,0.947416797,0.924489624,1.000459284,1.000659205,1.002831296,1.004631213
20180808,125500,129500,125500,127500,816582,7.67,0.43,6.06,0.9997296,0.995100731,0.947908624,0.92397437,1.000670327,1.001175963,1.003285978,1.005108552
20180809,126500,127500,125500,126000,532068,7.67,0.43,6.06,1.004885162,1.004199403,0.956099625,0.931150037,1.001220777,1.002030149,1.004127096,1.005991172
20180810,126000,127000,124500,126000,194355,7.67,0.43,6.06,0.999959234,1.001001879,0.95194525,0.9260478,1.000642261,1.001710697,1.00382132,1.005724017
20180813,125000,126000,123000,123500,319273,7.67,0.43,6.06,0.969167261,0.968134798,0.918332285,0.892450753,1.000935497,1.002224666,1.004379907,1.00633754
20180814,124500,125000,122500,123000,291859,7.67,0.43,6.06,0.982973357,0.979820161,0.927736771,0.900889082,1.000348394,1.001870875,1.004034327,1.006023525
20180816,122000,127000,122000,126500,561446,7.67,0.43,6.06,0.987760369,0.981952969,0.928852218,0.900906812,1.000210812,1.001875217,1.004068413,1.006075637
20180817,125500,127000,125000,126500,207735,7.67,0.43,6.06,1.006679024,0.99785517,0.944355023,0.915000131,1.00108121,1.002889198,1.00515126,1.007178991
20180820,127500,128000,126000,127500,310969,7.67,0.43,6.06,1.007341327,0.996003882,0.943183925,0.912919853,1.001565948,1.003726001,1.00607197,1.008137675
20180821,127000,127500,124000,125500,339831,7.67,0.43,6.06,1.021649145,1.016493265,0.966166906,0.934328947,1.001610851,1.004073731,1.006558782,1.008634167
20180822,125500,127000,124500,126000,329800,7.67,0.43,6.06,1.013773234,1.013348439,0.966322875,0.933721751,1.001600512,1.004478259,1.007168772,1.009264144
20180823,125500,126000,123000,124500,229027,7.67,0.43,6.06,1.012783969,1.017440192,0.974641836,0.940824472,1.000667203,1.003906143,1.006762478,1.00889237
20180824,123500,124500,123000,124500,232363,7.67,0.43,6.06,1.014942522,1.024198348,0.984654646,0.949641447,1.00039283,1.003827203,1.006816773,1.008975169
20180827,125000,125500,123500,124000,226756,7.67,0.43,6.06,1.010482728,1.026022627,0.989609797,0.953544007,1.000255726,1.003651893,1.006833573,1.00901576
20180828,125000,127000,124000,125000,402853,7.67,0.43,6.06,1.004070761,1.020492419,0.987721472,0.950569199,0.99995434,1.003116991,1.006535587,1.008720365
20180829,125000,125000,123500,124000,309579,7.67,0.43,6.06,1.006012175,1.025085342,0.995564752,0.957067994,0.999945206,1.00275197,1.006374764,1.00856591
20180830,124000,125000,123000,123500,385998,7.67,0.43,6.06,1.004309503,1.025800871,0.998669185,0.958953269,1.000182632,1.002732728,1.006563077,1.008755116
20180831,124000,126000,123000,125000,529278,7.67,0.43,6.06,1.015164647,1.039381506,1.015451261,0.974211433,1.001122857,1.00359653,1.007645512,1.009858936
20180903,124500,126000,123500,125000,264041,7.67,0.43,6.06,1.011033236,1.037366514,1.016786733,0.974530614,1.001332311,1.00378489,1.007980342,1.010315227
20180904,125500,127000,124500,126500,297393,7.67,0.43,6.06,1.016619465,1.047561787,1.030864998,0.987533746,1.000985114,1.003499997,1.007829953,1.010262347
20180905,126500,131000,126500,129000,871735,7.67,0.43,6.06,1.003536859,1.036040304,1.023007267,0.979500861,1.000793159,1.003425495,1.007896837,1.010438823
20180906,130000,136000,130000,134000,935048,7.67,0.43,6.06,0.995029601,1.02791334,1.018261359,0.974439165,0.997647338,0.999846923,1.004313731,1.006918413
20180907,136000,137000,131500,133000,793026,7.67,0.43,6.06,0.999060528,1.030644559,1.023832219,0.979536454,0.998047606,0.99961165,1.004026078,1.006720211
20180910,131500,133500,130000,131000,320236,7.67,0.43,6.06,0.99593161,1.025223563,1.021521986,0.977068989,0.998731103,0.999545474,1.003935879,1.006701837
20180911,130000,130500,128000,128000,514468,7.67,0.43,6.06,1.002620744,1.026173838,1.027044578,0.98253679,0.999159602,0.99920524,1.003540712,1.006363762
20180912,128500,131000,128000,129500,340635,7.67,0.43,6.06,1.00851652,1.029658161,1.034446519,0.990477378,1.000466141,0.999776224,1.004117315,1.006986316
20180913,130500,130500,128000,128500,411245,7.67,0.43,6.06,1.010266209,1.030933608,1.040430235,0.996558625,1,0.999189488,1.003502153,1.006418706
20180914,129500,131000,129000,129500,259936,7.67,0.43,6.06,1.011134557,1.031839035,1.045198949,1.001675308,0.999094973,0.998077634,1.002269757,1.00521817
20180917,129000,129500,128000,128500,305158,7.67,0.43,6.06,1.000748566,1.020659349,1.037680306,0.994448864,0.999122173,0.997897169,1.001921806,1.004911588
20180918,128500,130000,128000,128000,368661,7.67,0.43,6.06,1.001524203,1.021505189,1.041488615,0.998230055,0.99885662,0.997410569,1.001218669,1.00423797
20180919,128500,129000,125500,126500,420484,7.67,0.43,6.06,0.995437565,1.012891558,1.035400669,0.99261894,0.999039034,0.997206889,1.000742581,1.003793191
20180920,126500,130000,126000,129000,378436,7.67,0.43,6.06,0.99082219,1.00397616,1.028282696,0.985975004,0.998580456,0.996269756,0.999521026,1.00258727
20180921,131000,131000,127500,129000,765535,7.67,0.43,6.06,1.000626153,1.010351432,1.03630397,0.994411694,0.999047087,0.996483724,0.999452311,1.002526199
20180927,130000,130500,128500,130500,465760,7.67,0.43,6.06,1.005870945,1.014681664,1.042454168,1.001003509,1.000201626,0.997573137,1.000283369,1.003378767
20180928,130000,130500,128000,129500,295867,7.67,0.43,6.06,0.995204752,1.000131389,1.028317834,0.988548293,1.00061407,0.998087019,1.000562869,1.003678469
20181001,130000,130000,128500,129000,233662,7.67,0.43,6.06,0.990746911,0.992344138,1.020696559,0.98219655,1.000293301,0.997885545,1.000116841,1.003250402
20181002,128500,129500,128000,128500,215297,7.67,0.43,6.06,0.970769073,0.966723018,0.993855714,0.956933911,1.000366535,0.998369887,1.000362716,1.003513723
20181004,128500,129000,122500,124500,671140,7.67,0.43,6.06,0.972681087,0.961073478,0.986471133,0.950485796,0.998982827,0.997248795,0.998901207,1.002048248
20181005,126000,126000,123000,124500,284015,7.67,0.43,6.06,0.9679744,0.944919409,0.968051722,0.932937147,0.998799168,0.997096834,0.998364464,1.001507792
20181008,123500,124000,121500,122000,386710,7.67,0.43,6.06,0.973202229,0.940372231,0.960680364,0.926037448,0.998972873,0.997191879,0.998054528,1.001197537
20181010,122500,123000,119500,120000,536984,7.67,0.43,6.06,0.965178671,0.920374946,0.937358337,0.903497322,0.999715625,0.998012766,0.998471478,1.001619505
20181011,118500,120500,116000,116000,701523,7.67,0.43,6.06,0.934518443,0.876795261,0.888857621,0.856540287,1.001788663,1.00025186,1.000576413,1.003723237
20181012,115500,118000,114500,115500,672541,7.67,0.43,6.06,0.981291726,0.911627581,0.920858611,0.887088528,1.000210957,0.998898509,0.999032726,1.002166536
20181015,116500,117000,111500,113500,697689,7.67,0.43,6.06,0.978746855,0.901351824,0.907033868,0.873298942,1.000632673,0.999757229,0.99970991,1.002857189
20181016,114000,117500,113500,116500,503295,7.67,0.43,6.06,1.005705644,0.922318464,0.924801949,0.890132521,1.000522418,1.00017637,0.999967939,1.003132732
20181017,117500,119500,116500,118500,385112,7.67,0.43,6.06,1.018561927,0.937114527,0.936062661,0.900922162,0.999890046,0.999963346,0.999558042,1.002713337
20181018,118000,118500,114000,116000,708181,7.67,0.43,6.06,1.001188297,0.933104809,0.927720917,0.892871856,1.001520717,1.001835056,1.001315089,1.004486461
20181019,114500,117500,114000,115500,493067,7.67,0.43,6.06,1.011214439,0.950492171,0.940428773,0.905340807,1.00138248,1.002254213,1.001695059,1.004872387
20181022,115000,118000,114500,118000,378176,7.67,0.43,6.06,1.00925782,0.960425933,0.946040206,0.911174267,1.000933442,1.002203703,1.001621673,1.00479892
20181023,117000,118000,114000,116500,575347,7.67,0.43,6.06,0.978465577,0.934773838,0.914802689,0.881819165,1.000219567,1.001731705,1.001143108,1.004309015
20181024,117500,118500,116000,117000,776694,7.67,0.43,6.06,0.962091402,0.916766658,0.890914263,0.859188706,0.999881114,1.00169721,1.001107153,1.004283449
20181025,116000,116000,102500,110000,1633392,7.67,0.43,6.06,0.956662994,0.908428421,0.876194583,0.845464793,1.00063088,1.002473207,1.001976823,1.005159817
20181026,110000,113000,107500,108000,867074,7.67,0.43,6.06,0.943909506,0.886651026,0.84771127,0.818020299,1.000767888,1.002591765,1.002214683,1.005396246
20181029,106000,108500,104000,106000,876545,7.67,0.43,6.06,0.926599006,0.853632588,0.807531503,0.778908505,1.001936993,1.004044654,1.003782721,1.00700585
20181030,106500,109500,106000,107500,429587,7.67,0.43,6.06,0.96919999,0.883879508,0.828274026,0.798678518,1.001114074,1.003560934,1.003371112,1.006639847
20181031,106500,107000,103500,106500,752213,7.67,0.43,6.06,0.991116627,0.900465909,0.836372631,0.806147465,1.000392472,1.003116291,1.003019139,1.006317507
20181101,106500,109000,104500,108500,487868,7.67,0.43,6.06,1.01364771,0.921464082,0.850132123,0.818840525,1.000164238,1.003003566,1.002984446,1.006312692
20181102,107000,110500,106500,110000,586857,7.67,0.43,6.06,1.055839585,0.974699332,0.894798241,0.861659133,0.99917887,1.001859361,1.001968591,1.005300051
20181105,107000,107500,103500,104000,921610,7.67,0.43,6.06,1.038057393,0.982186384,0.898348623,0.864484387,0.999041665,1.001127251,1.001371481,1.004695263
20181106,105000,108500,104500,107500,775343,7.67,0.43,6.06,1.022921222,0.986928223,0.899591455,0.865432462,0.9999361,1.00157954,1.002008621,1.005329974
20181107,106500,108000,105500,107500,619311,7.67,0.43,6.06,0.999379006,0.978374155,0.889623506,0.855483765,0.999433878,1.000585057,1.001148669,1.004464977
20181108,109000,109000,105500,105500,588487,7.67,0.43,6.06,1.005266369,0.99555444,0.906130369,0.871218416,1.000273973,1.00112653,1.001749915,1.005061784
